code,2006-01,2006-04,2006-07,2006-10,2007-01,2007-04,2007-07,2007-10,2008-01,2008-04,2008-07,2008-10,2009-01,2009-04,2009-07,2009-10,2010-01,2010-04,2010-07,2010-10,2011-01,2011-04,2011-07,2011-10,2012-01,2012-04,2012-07,2012-10,2013-01,2013-04,2013-07,2013-10,2014-01,2014-04,2014-07,2014-10,2015-01,2015-04,2015-07,2015-10,2016-01,2016-04,2016-07,2016-10,2006_total,2007_total,2008_total,2009_total,2010_total,2011_total,2012_total,2013_total,2014_total,2015_total,2016_total
000717,1.1082695903520003,1.233014209875,0.87506368204,1.254334698048,1.7222310343680003,1.1370505319039999,1.9006810223759998,0.8611330589399999,0.7529865971040001,0.6087942133,0.75992942987,0.77607194688,1.310779653768,1.1735907840000002,1.09373270755,1.2741875783,0.8147532120000001,0.6551020719149999,1.15405777839,0.9126290789720001,1.055863728088,0.9647256584280002,0.864326466008,0.815751054312,0.9776852480880001,0.9280061931320002,0.853077886848,1.1004960142259999,0.87831523164,0.836600033464,1.0770470065439999,0.9999990402150002,0.9890481073999999,0.950011703109,1.2982691665550001,1.44152832538,1.759221349578,1.33219039173,0.7493226156,0.8878012055040001,0.8818,-inf,-inf,-inf,1.499914813081295,3.2051671072453574,0.27035413136306435,2.143832984453894,0.5621560762920768,0.7182029018887575,0.8517793268886656,0.7914118214545266,1.7584672929775205,1.5590906058102132,0.8818
000718,1.122189617598,1.6798890313800001,1.013836046774,1.627939535508,1.9261640058319998,2.073635856192,1.27026406,0.66877991856,0.7055722329999999,0.820395583392,0.356973272896,0.8743772154550001,1.8524820599999998,1.5115861997909996,0.8328848265,1.14159182544,0.991276233948,0.6357821976,1.010437059408,1.0710319883039998,0.9786086340160001,0.8742957752699998,0.862489646144,0.7594030958669999,1.25188997328,1.2347037012960003,0.7197304121360001,1.3602360512400002,0.72636942,1.02081005334,1.0289408559500002,0.7553992262,0.938805675564,1.05129692772,1.2061752685959999,1.2371323027049999,1.32847164276,1.614047862252,0.45671555243600015,2.001504215808,-inf,-inf,-inf,-inf,3.1113784515735996,3.393149474143979,0.1806755262158903,2.662457779653906,0.6820477262805921,0.5603942576989955,1.5132582361496592,0.576327626708501,1.4727453767199743,1.9600674087443095,-inf
000719,1.1667461500799998,1.3834504439380002,1.0162509750000002,0.9064410534540001,2.1651977474399997,1.1484429256020001,1.231375647744,0.8295303202000001,1.0767,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.4531,0.82997672034,0.9034392123360001,1.131694238402,0.8206385016419999,0.96481575806,1.06188225,1.4307502,0.8450690025959999,1.0695976663620002,0.9533216688499999,1.275994354752,1.0945635726300003,-inf,1.3486,0.7916533350000001,1.1544484400639998,0.74306331108,-inf,-inf,-inf,1.4868957691011502,2.5399771434861567,1.0767,-inf,-inf,1.4531,0.6963792810127998,1.2387302311378823,1.4241300646930612,1.2325165007032608,0.74306331108
000720,1.10783668083,1.2920031280000002,0.8972516490560001,1.0190253247919998,2.1385634292000004,0.94048380909,1.62942190785,0.8731715790479999,0.9123741670119999,0.62698839634,0.68876021151,0.803987240448,1.7562513480000002,1.1482958246759998,0.8771118848729997,1.1471832311999999,1.0774156815020002,0.75611676672,1.2449391590999999,0.9498516801480001,0.9873851767560001,0.8886497141880001,0.8312979888179999,0.68980203,0.9874230579200001,0.9745031183999999,0.8516067201179999,1.118024843499,1.22474256443,0.8689292212799998,1.142279893216,0.86037888432,1.09216924344,0.93168911,2.2240066128,0.82370427968,1.696440981636,2.35936064672,0.41270000000000007,1.370391694464,0.701640533322,-inf,-inf,-inf,1.308695316546918,2.8615846777553204,0.3167741182414763,2.0292158325132834,0.9633322149506448,0.5031510768226902,0.9161720354858408,1.0459031943290995,1.8640963589408521,2.2636656116022906,0.701640533322
000721,1.221510350916,1.6019603578440003,1.05193368,1.0314,1.1985999999999999,0.850159837485,1.411137447104,1.055463808,0.8214824757749999,0.5813442542499999,0.7879606644000001,0.9974383687500001,1.3104643188,1.2427914173199999,0.8656973328639999,1.4312920947710002,1.329163229814,0.6849908072880001,1.2673233972,1.2972779088,1.0075170104160003,0.8411251381679998,0.8200444350480001,0.8485203124259999,1.0671167836079998,0.8928655054019999,0.8906114700000001,0.9647107891,1.022644157715,0.8857119130080001,1.152112939328,1.1304908164799998,1.24563485385,0.583213064304,1.1221834922099998,1.1433259366539998,1.0016,2.06811266796,0.488915301567,1.4012975549759998,0.769558108944,-inf,-inf,-inf,2.123070440099418,1.517705544159472,0.3753377928345098,2.0179843692788975,1.496868113350539,0.5896748821251414,0.818622006053686,1.1797204846893117,0.9320772908542156,1.4191637342069716,0.769558108944
000722,1.166671487693,1.0261594393679998,0.8522378599999999,0.953339404,2.038492022112,1.4116344802560001,0.894310100768,1.209252397509,0.7078853924999999,0.8508391200000001,0.7798744249919999,0.6842155924799999,2.077019005248,1.471419871152,0.8650367401260002,0.0,0.914751208944,0.9346,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.1244,0.93664982,0.92623974246,1.031900872464,0.8069838478879999,1.060571456626,1.0737101720000002,1.0000853772959999,0.917449940072,1.2900091173120003,0.959787378848,1.7029014926400001,1.6185849012020002,0.61786158867,1.349001485766,0.82116999012,-inf,-inf,-inf,0.9726840538491028,3.111976916844147,0.3213868076460618,0.0,0.8549264798790623,-inf,0.9754870366856747,0.9482652244657538,1.1360233770714734,2.297357781123459,0.82116999012
000723,1.286477146211,1.43627715,1.13136085686,1.0573663903920003,1.2923,-inf,3.6192,1.0854,0.7295115322619999,0.8521042598640001,0.4350419763800001,0.867162154144,1.7756105389200003,0.90241674798,0.9056463791699999,1.338513256704,1.050841443568,0.912862024968,1.12462352748,0.8611195877550001,1.0799644313699999,0.9246955276679999,0.992603039866,1.0888,0.8670882,0.790091622144,0.93914568405,0.92465006918,0.9358,0.5788354952800001,1.23005932182,0.92947952685,0.85287461776,0.9909633354390002,1.3845354044400002,1.0290974524710002,1.2056768512,1.7985237369120002,0.46536471189000006,1.6038196386079997,0.7672975760249999,-inf,-inf,-inf,2.2103801782302335,5.0765158304639995,0.23450730565161626,1.942388923372709,0.9289941221950895,1.0792745158109371,0.5949097768508154,0.6193042789570127,1.204213093003513,1.618438018354244,0.7672975760249999
000725,1.476176884239,1.070931456,0.89460742473,0.8485060232880001,2.301623400595,0.8568481536959999,2.213410887378,1.1454281374779998,0.8634035688530001,0.5450269511680002,0.5447002711500001,0.8359147368,1.5999313823119998,1.1736001488199999,0.8796491954250001,1.1659382538719998,0.9326426034959999,0.5897169992,1.056011504168,1.0463175468,1.0094634132599998,0.8558170832640001,0.7765637459579999,0.80656448327,1.02341999746,1.09142521644,0.9999924426799999,1.1885346837,1.0573862472,0.9250940463030001,0.954904495968,1.0140961,1.04654417388,0.9643795932959999,1.1244365266740002,1.3770934163800002,1.199422404648,1.2878514032,0.5375489565439999,1.064438040512,0.858615294735,-inf,-inf,-inf,1.2000172894682115,4.999977141193388,0.21426507685240168,1.925779566527439,0.6077025450995465,0.5411127163235667,1.3275670354696443,0.9472368700191075,1.562801873700487,0.883845433618851,0.858615294735
000726,1.034821584496,1.12430221,0.9428391463679999,1.08555761,2.203213712128,0.9400269475759999,1.114703964216,0.9367416768640001,0.663287812495,0.6367730915040001,0.9943471589999998,0.8587047643200001,1.3175038981439997,1.050669182454,0.967070756736,1.423324548162,0.940245847824,0.745454385,1.042775784622,1.0911745505,1.082572573365,1.0841256560799999,0.9014875102499998,0.792331403409,1.0345355838959998,0.8949074400000001,0.874237243418,1.04109814732,1.172931679104,1.0919215983919999,0.973976947839,1.2810812353199998,0.8622657689760002,0.9680163046400001,1.1023880571000002,1.237411004391,1.16765313952,0.9928972207859997,0.809303184186,1.201696853769,0.8232186266399999,-inf,-inf,-inf,1.1908005464133782,2.1626005945602103,0.360635628534992,1.9053733801509958,0.7975311665352374,0.8383072569114998,0.8426447698294361,1.5980468984197198,1.138602914817382,1.1275201701084434,0.8232186266399999
000727,1.5554291032,1.0528661,0.8342291356010001,0.9578513237999999,1.8081924833720002,0.99815292024,1.6097286162880002,1.017402311536,0.8169617135999999,0.7331008608,0.557715433392,0.929995967208,1.6952877508860003,1.098968772825,1.1342194687999998,1.3938217857619999,1.067506973559,0.6840270543960001,1.305671596992,1.360948103424,0.96226886098,1.1583483323359998,0.807898468692,0.5631617803000001,1.0653653505329999,0.802570892696,0.9173330380079999,0.970744782,1.030182071232,0.882872778816,1.2093069980159998,1.11396,0.9734231110229999,1.0214070913200002,1.5142516070850003,0.957176019072,1.4099726868479998,1.416591157608,0.49469484938,1.31785819016,0.7305755429279999,-inf,-inf,-inf,1.3085997126888003,2.9558822247465746,0.3106412760296665,2.945324311705943,1.297536314364021,0.5071373163716453,0.7614021039735074,1.2252318465013168,1.4410875770801792,1.3021508387817837,0.7305755429279999
000728,1.131536812172,1.8770862361679999,1.6937354409249998,-inf,-inf,-inf,-inf,4.013634463254,0.492067625616,0.923369934501,1.11751275558,0.5497294639200001,1.5914477231280002,1.0774145448999999,0.97116250812,1.193820600672,0.8418157540800001,0.677224508688,0.9828036543359999,1.0267156204999999,1.000025637688,0.9216196865100001,0.88048494126,0.854191778742,1.1941279718399997,1.074810491572,1.077021065358,0.948024438925,0.8896471687799998,0.853674688248,1.112335346353,1.0839983658240002,0.847052183616,1.09256945844,1.4523548656500003,2.2735809108000002,1.0994028368400002,1.108320705132,0.422330613552,1.4084628594120001,0.8199265738949999,-inf,-inf,-inf,3.5974808244768877,4.013634463254,0.279127114268956,1.9879533471420596,0.5752632730500684,0.6931707001987325,1.310468238246677,0.9157450314441425,3.055922814252157,0.7248034677456674,0.8199265738949999
000729,1.097775666,1.1538383191200001,0.9532078134840001,1.198825965582,1.2978190385600001,1.0449163721699999,1.3501320631680003,1.1767362965600001,0.8555186837759999,0.9327968983079999,0.764865526152,1.02805135872,1.0037215165439999,1.1425422650600001,0.970319152068,1.2770067072000004,1.0841959675350001,0.9729656039999999,1.144460757082,0.8380077364440001,0.9904528323899999,0.90216624288,0.8674349982480002,0.916524450492,1.0956947768000003,0.49395152961,0.72194504592,1.070250052508,1.09040476209,0.9285375314700001,1.1261051435100002,1.259674119,0.8333425820299999,0.9630515254709999,1.0461476272280001,1.17488549346,1.1490346969199998,1.132809466428,0.72880436304,1.08574989875,0.8931063488600002,-inf,-inf,-inf,1.447445738558636,2.15452270593475,0.6275039880055308,1.4209974234529386,1.0117057277290264,0.7103974058260993,0.4181800636411376,1.4362311797282707,0.9864194188889368,1.0299847015042938,0.8931063488600002
000731,1.0772518349340001,1.3109183738399999,1.1304947124899998,0.96202557,1.172,1.196778816032,1.214112673512,1.14237993486,0.604149914448,0.5531862920759999,0.696793035648,1.1833483217159997,1.222234761,1.0127749114,1.055639708165,1.113753469296,0.9602013220800001,0.6383152120379999,1.1841477536200002,0.971867506302,1.0975268375189997,0.898515550296,1.0263606991919998,0.9488832431679999,1.10949621185,0.95426832768,0.9415227494399999,1.1544250595849999,1.655165996181,0.6925056138000001,1.1370926856899999,1.0464967610999998,0.7906590102840001,0.8376002955,1.312961063986,1.0221130190800003,1.351469064022,1.1271453375,0.603392732835,1.19300439,0.810126236205,-inf,-inf,-inf,1.5358473190775122,1.945409641077142,0.27557037586551075,1.4553664307693626,0.7053593889393499,0.9604030655281323,1.1507815679683975,1.3639504971389997,0.8887442699767397,1.096549256703455,0.810126236205
000732,1.02689210084,0.89009757,1.1411508593519997,0.783493811328,1.927766374632,1.1672,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,3.6316,0.51531641408,1.079720573536,1.282305170916,0.721184694762,0.8043861539999999,1.120698006605,1.119739649808,0.9830360912500001,1.25389599552,1.2289525206840002,0.9242746112599999,1.312318546812,0.7797450247700001,1.076791249152,0.858344813928,1.2201279959879998,1.5785667324000001,1.571467935544,1.3229292942540003,0.586223979731,1.2219680649600002,0.868554702144,-inf,-inf,-inf,0.8172239025485499,2.25008891247047,-inf,-inf,1.871423089372928,0.8031817986178712,1.5468088011110537,1.1623261466376282,1.7801706774363493,1.4892430877051144,0.868554702144
000733,1.0678356184320001,1.851274095,0.7681583267040001,0.837049491312,1.6721546637599998,0.906834717952,1.4121481024,0.9368257491039998,1.089793642509,0.611055039056,0.68099455074,0.9459167199999999,1.4476678519769999,1.233491450625,1.38525445938,1.3281832503720001,0.91592070192,0.73502795149,1.2433053857,0.971456057352,1.00090619142,0.8868391773780001,0.818232269679,0.7705649658720001,1.00472266752,1.04599596798,0.95454386334,0.974614666077,1.263903230736,0.8349965866000001,1.254609863964,1.0823495742540001,1.248859151883,1.1775199199259996,1.4529461413409999,0.74091517885,1.837742427786,1.05428345715,0.6472880857300001,1.4310170285039998,0.7292024189999999,-inf,-inf,-inf,1.2710920616723844,2.0060587553043123,0.42896428880082,3.2854331128163667,0.8131350944033082,0.5596597951861388,0.9776987124866687,1.4330943126167497,1.583068588189612,1.7946693629429546,0.7292024189999999
000735,1.2086008400000001,0.968987557296,0.913330724845,1.014986,2.20699402452,1.1094305973520002,1.315860247548,0.9526115898999999,0.8941112208,0.7539878697599999,0.7809913847100001,0.91456495204,1.4066867159999998,1.054571096601,1.0089640921360001,1.37183162787,1.5340134592799999,0.7460737809000001,1.0511117060600002,1.090299061332,0.9084494740860001,0.9727691595419999,0.714357892152,0.807782262309,1.0218011391319999,1.14710538393,1.0931144961,1.104119982896,1.0291664621069998,0.8700337168379999,1.5306753770880002,0.8173109032,0.9554730830099999,0.9807740521500001,1.1976792576000002,1.0395197697,1.1941550036639998,1.031879493216,0.636892389315,1.265846824368,0.9577253276250001,-inf,-inf,-inf,1.085648437836207,3.069212261739119,0.4815226290891165,2.053287542387701,1.3116122343818701,0.5099419388055049,1.414658535559813,1.1201910468746097,1.166704050580607,0.9934291518584942,0.9577253276250001
000736,1.1196641086,1.67066975256,1.2397249855499999,0.8910989600000001,-inf,-inf,-inf,1.2154,-inf,-inf,-inf,0.8558,1.63521985765,1.2674141172000002,1.1513015481450002,0.9262560588720001,0.9839213778179999,0.70148915781,1.1175580451199998,0.9283876315799999,1.143428731776,0.8795342853,0.862112751808,0.793928571624,1.016964158976,1.792259457888,0.683231257254,1.1706830288259997,0.8307760524650001,0.8594790056599999,1.00274061888,0.9443543993380001,0.952602376475,0.9757743790079999,1.4209333609919998,1.04790177471,1.4407143253740002,1.1205579538800001,0.8782781584999999,1.36292056362,0.7547180800000002,-inf,-inf,-inf,2.0664726304214867,1.2154,0.8558,2.2101148525583825,0.7161117420628895,0.6883469218864023,1.4578524713913958,0.6761496966013909,1.3840614036504513,1.9324791811823872,0.7547180800000002
000737,1.2604848396879997,0.9848401267200001,0.9413566081920001,0.9900893554239999,1.917237977928,1.160610943932,1.391292842496,1.085586157312,0.81965188305,0.736772265,0.990193980312,0.678755141532,1.3227989544,1.099012736448,0.8347982789699999,1.2439082549400002,0.9903509679959999,0.680233171073,1.5346153738800001,0.948690190854,1.1491313646599997,0.7588742642519999,0.943608732816,0.69724207532,1.162820805237,1.356396048878,0.808008515028,1.5135153104260002,1.04597273896,0.658652281608,1.197948446,0.858174418656,0.8661127512959998,0.9250997751919998,1.331692033833,0.970557754635,1.292906402172,1.82177102322,0.392821939776,1.5283917173200001,0.8128430261279999,-inf,-inf,-inf,1.1569961904800203,3.360822161931074,0.4058785723133718,1.5096159071130324,0.9807783971114897,0.5737398846309011,1.9288660346714674,0.7082559950226265,1.0355908239968799,1.4141363548705776,0.8128430261279999
